Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,25,12,F:Microsoft.VisualBasic.ApplicationServices.AuthenticationMode.Windows,,,,,MyBase.New(Global.Microsoft.VisualBasic.ApplicationServices.AuthenticationMode.Windows)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,25,12,M:Microsoft.VisualBasic.ApplicationServices.WindowsFormsApplicationBase.#ctor(Microsoft.VisualBasic.ApplicationServices.AuthenticationMode),,,,,MyBase.New(Global.Microsoft.VisualBasic.ApplicationServices.AuthenticationMode.Windows)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,76,8,T:Microsoft.VisualBasic.ApplicationServices.UnhandledExceptionEventArgs,,,,,"Private Sub MyApplication_UnhandledException(sender As Object,                  e As ApplicationServices.UnhandledExceptionEventArgs) _                  Handles Me.UnhandledException                Dim msg As String =                  $""Unhandled exception: {e.Exception.GetType().Name}: {e.Exception.Message}"" &                  Environment.NewLine & e.Exception.StackTrace                ' Log first — before any further code that could throw              Try                  HandleUserMessageLogging(""GMRC"", $""FATAL: {msg}"")              Catch                  ' If logging itself fails, write a bare fallback to the event log                  Try                      System.Diagnostics.EventLog.WriteEntry(                          ""CLEVIR"", msg, System.Diagnostics.EventLogEntryType.Error)                  Catch                  End Try              End Try                ' Attempt to release NIC handles and flush PCAP files              Try                  ShutdownAllLidarDevices()              Catch ex As Exception                  HandleUserMessageLogging(""GMRC"",                      $""ApplicationEvents.UnhandledException: LiDAR shutdown error — {ex.Message}"")              End Try                ' Show a user-friendly message before the crash dialog appears              Try                  MessageBox.Show(                      ""CLEVIR encountered an unexpected error and must close."" &                      Environment.NewLine & Environment.NewLine &                      e.Exception.Message,                      ""Unexpected Error"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Error)              Catch              End Try                ' e.ExitApplication defaults to True — let the process terminate cleanly          End Sub"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,106,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(                      ""CLEVIR encountered an unexpected error and must close."" &                      Environment.NewLine & Environment.NewLine &                      e.Exception.Message,                      ""Unexpected Error"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,106,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(                      ""CLEVIR encountered an unexpected error and must close."" &                      Environment.NewLine & Environment.NewLine &                      e.Exception.Message,                      ""Unexpected Error"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,106,16,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show(                      ""CLEVIR encountered an unexpected error and must close."" &                      Environment.NewLine & Environment.NewLine &                      e.Exception.Message,                      ""Unexpected Error"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,106,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(                      ""CLEVIR encountered an unexpected error and must close."" &                      Environment.NewLine & Environment.NewLine &                      e.Exception.Message,                      ""Unexpected Error"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,106,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(                      ""CLEVIR encountered an unexpected error and must close."" &                      Environment.NewLine & Environment.NewLine &                      e.Exception.Message,                      ""Unexpected Error"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,106,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(                      ""CLEVIR encountered an unexpected error and must close."" &                      Environment.NewLine & Environment.NewLine &                      e.Exception.Message,                      ""Unexpected Error"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,106,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(                      ""CLEVIR encountered an unexpected error and must close."" &                      Environment.NewLine & Environment.NewLine &                      e.Exception.Message,                      ""Unexpected Error"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,106,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(                      ""CLEVIR encountered an unexpected error and must close."" &                      Environment.NewLine & Environment.NewLine &                      e.Exception.Message,                      ""Unexpected Error"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,106,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(                      ""CLEVIR encountered an unexpected error and must close."" &                      Environment.NewLine & Environment.NewLine &                      e.Exception.Message,                      ""Unexpected Error"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Error)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,35,8,T:Microsoft.VisualBasic.ApplicationServices.StartupNextInstanceEventArgs,,,,,"Private Sub MyApplication_StartupNextInstance(sender As Object,                  e As ApplicationServices.StartupNextInstanceEventArgs) _                  Handles Me.StartupNextInstance              e.BringToForeground = True          End Sub"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,38,12,P:Microsoft.VisualBasic.ApplicationServices.StartupNextInstanceEventArgs.BringToForeground,,,,,e.BringToForeground = True
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,12,8,T:Microsoft.VisualBasic.ApplicationServices.StartupEventArgs,,,,,"Private Sub MyApplication_Startup(sender As Object,                  e As ApplicationServices.StartupEventArgs) _                  Handles Me.Startup                Dim identity = WindowsIdentity.GetCurrent()              Dim principal = New WindowsPrincipal(identity)              If Not principal.IsInRole(WindowsBuiltInRole.Administrator) Then                  MessageBox.Show(                      ""CLEVIR must be run as Administrator."" & Environment.NewLine &                      ""Right-click the shortcut and choose 'Run as administrator'."",                      ""Elevation Required"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Warning)                  e.Cancel = True   ' Abort startup — no forms will be shown              End If          End Sub"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,19,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(                      ""CLEVIR must be run as Administrator."" & Environment.NewLine &                      ""Right-click the shortcut and choose 'Run as administrator'."",                      ""Elevation Required"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Warning)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,19,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(                      ""CLEVIR must be run as Administrator."" & Environment.NewLine &                      ""Right-click the shortcut and choose 'Run as administrator'."",                      ""Elevation Required"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Warning)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,19,16,F:System.Windows.Forms.MessageBoxIcon.Warning,,,,,"MessageBox.Show(                      ""CLEVIR must be run as Administrator."" & Environment.NewLine &                      ""Right-click the shortcut and choose 'Run as administrator'."",                      ""Elevation Required"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Warning)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,19,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(                      ""CLEVIR must be run as Administrator."" & Environment.NewLine &                      ""Right-click the shortcut and choose 'Run as administrator'."",                      ""Elevation Required"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Warning)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,19,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(                      ""CLEVIR must be run as Administrator."" & Environment.NewLine &                      ""Right-click the shortcut and choose 'Run as administrator'."",                      ""Elevation Required"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Warning)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,19,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(                      ""CLEVIR must be run as Administrator."" & Environment.NewLine &                      ""Right-click the shortcut and choose 'Run as administrator'."",                      ""Elevation Required"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Warning)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,19,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(                      ""CLEVIR must be run as Administrator."" & Environment.NewLine &                      ""Right-click the shortcut and choose 'Run as administrator'."",                      ""Elevation Required"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Warning)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,19,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(                      ""CLEVIR must be run as Administrator."" & Environment.NewLine &                      ""Right-click the shortcut and choose 'Run as administrator'."",                      ""Elevation Required"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Warning)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ApplicationEvents.vb,19,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(                      ""CLEVIR must be run as Administrator."" & Environment.NewLine &                      ""Right-click the shortcut and choose 'Run as administrator'."",                      ""Elevation Required"",                      MessageBoxButtons.OK,                      MessageBoxIcon.Warning)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,29,12,T:Microsoft.VisualBasic.ApplicationServices.ShutdownMode,,,,,Me.ShutDownStyle = Global.Microsoft.VisualBasic.ApplicationServices.ShutdownMode.AfterMainFormCloses
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,29,12,T:Microsoft.VisualBasic.ApplicationServices.ShutdownMode,,,,,Me.ShutDownStyle = Global.Microsoft.VisualBasic.ApplicationServices.ShutdownMode.AfterMainFormCloses
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,29,12,F:Microsoft.VisualBasic.ApplicationServices.ShutdownMode.AfterMainFormCloses,,,,,Me.ShutDownStyle = Global.Microsoft.VisualBasic.ApplicationServices.ShutdownMode.AfterMainFormCloses
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,29,12,T:Microsoft.VisualBasic.ApplicationServices.ShutdownMode,,,,,Me.ShutDownStyle = Global.Microsoft.VisualBasic.ApplicationServices.ShutdownMode.AfterMainFormCloses
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,29,12,P:Microsoft.VisualBasic.ApplicationServices.WindowsFormsApplicationBase.ShutdownStyle,,,,,Me.ShutDownStyle = Global.Microsoft.VisualBasic.ApplicationServices.ShutdownMode.AfterMainFormCloses
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,28,12,P:Microsoft.VisualBasic.ApplicationServices.WindowsFormsApplicationBase.SaveMySettingsOnExit,,,,,Me.SaveMySettingsOnExit = true
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,27,12,P:Microsoft.VisualBasic.ApplicationServices.WindowsFormsApplicationBase.EnableVisualStyles,,,,,Me.EnableVisualStyles = true
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,26,12,P:Microsoft.VisualBasic.ApplicationServices.WindowsFormsApplicationBase.IsSingleInstance,,,,,Me.IsSingleInstance = false
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,25,12,T:Microsoft.VisualBasic.ApplicationServices.AuthenticationMode,,,,,MyBase.New(Global.Microsoft.VisualBasic.ApplicationServices.AuthenticationMode.Windows)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,25,12,T:Microsoft.VisualBasic.ApplicationServices.AuthenticationMode,,,,,MyBase.New(Global.Microsoft.VisualBasic.ApplicationServices.AuthenticationMode.Windows)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,25,12,F:Microsoft.VisualBasic.ApplicationServices.AuthenticationMode.Windows,,,,,MyBase.New(Global.Microsoft.VisualBasic.ApplicationServices.AuthenticationMode.Windows)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,My Project\Application.Designer.vb,25,12,M:Microsoft.VisualBasic.ApplicationServices.WindowsFormsApplicationBase.#ctor(Microsoft.VisualBasic.ApplicationServices.AuthenticationMode),,,,,MyBase.New(Global.Microsoft.VisualBasic.ApplicationServices.AuthenticationMode.Windows)
